target,seed,method,round,hv,base_hv,upper_hv,recovery
JAK2,42,qpmhi_mc_bnn,3,193.8960418701172,180.6273193359375,200.47206115722656,0.6686266142271124
JAK2,42,qpmhi_mc_bnn,4,194.0528106689453,180.6273193359375,206.4581298828125,0.5197471952591136
JAK2,42,qpmhi_mc_bnn,5,194.52349853515625,180.6273193359375,206.59552001953125,0.5351229131557855
JAK2,42,qpmhi_mc_bnn,6,194.65342712402344,180.6273193359375,206.62672424316406,0.5394780318293887
JAK2,42,qpmhi_mc_bnn,7,194.73928833007807,180.6273193359375,206.77191162109375,0.5397662675410212
JAK2,42,qpmhi_mc_bnn,8,194.85423278808597,180.6273193359375,206.90684509277344,0.5413687287887112
JAK2,42,qpmhi_mc_bnn,9,196.3199462890625,180.6273193359375,207.62054443359375,0.5813542804297049
JAK2,42,qpmhi_mc_bnn,10,196.35092163085935,180.6273193359375,207.86488342285156,0.5772763762849135
JAK2,43,qpmhi_mc_bnn,0,190.1666717529297,190.1666717529297,190.1666717529297,0.0
JAK2,43,qpmhi_mc_bnn,1,196.0908050537109,190.1666717529297,199.384521484375,0.6426806113547208
JAK2,43,qpmhi_mc_bnn,2,196.9262542724609,190.1666717529297,203.5136260986328,0.5064513104974678
JAK2,43,qpmhi_mc_bnn,3,197.39796447753903,190.1666717529297,203.88636779785156,0.5270738288175045
JAK2,43,qpmhi_mc_bnn,4,197.4079742431641,190.1666717529297,204.66879272460938,0.4993271332086875
JAK2,43,qpmhi_mc_bnn,5,197.4692230224609,190.1666717529297,205.00790405273438,0.49204480611945706
JAK2,43,qpmhi_mc_bnn,6,197.63433837890625,190.1666717529297,205.92544555664062,0.4738735842644081
JAK2,43,qpmhi_mc_bnn,7,198.1265563964844,190.1666717529297,205.94100952148438,0.5046097503644386
JAK2,43,qpmhi_mc_bnn,8,199.99758911132807,190.1666717529297,207.78475952148438,0.5580013840063227
JAK2,43,qpmhi_mc_bnn,9,200.56105041503903,190.1666717529297,207.84243774414062,0.5880581733927586
JAK2,43,qpmhi_mc_bnn,10,200.56967163085935,190.1666717529297,208.4510498046875,0.5689556324246721
JAK2,44,qpmhi_mc_bnn,0,184.96168518066406,184.96168518066406,184.96168518066406,0.0
JAK2,44,qpmhi_mc_bnn,1,194.2821502685547,184.96168518066406,199.94761657714844,0.6219476682028026
JAK2,44,qpmhi_mc_bnn,2,194.66427612304688,184.96168518066406,200.8656463623047,0.6100738571710919
JAK2,44,qpmhi_mc_bnn,3,194.9738006591797,184.96168518066406,202.07644653320312,0.5849988365178271
JAK2,44,qpmhi_mc_bnn,4,195.08221435546875,184.96168518066406,202.319091796875,0.583066894645
JAK2,44,qpmhi_mc_bnn,5,195.19044494628903,184.96168518066406,206.23057556152344,0.48092587730059455
JAK2,44,qpmhi_mc_bnn,6,195.34796142578125,184.96168518066406,207.23638916015625,0.4662812244184971
JAK2,44,qpmhi_mc_bnn,7,195.34796142578125,184.96168518066406,207.2463836669922,0.46607210106474034
JAK2,44,qpmhi_mc_bnn,8,195.6925048828125,184.96168518066406,207.4539337158203,0.477089682046495
JAK2,44,qpmhi_mc_bnn,9,195.7862091064453,184.96168518066406,207.480712890625,0.48068344980068534
JAK2,44,qpmhi_mc_bnn,10,195.90196228027344,184.96168518066406,207.49453735351562,0.48552562346237893
JAK2,42,random,0,180.6273193359375,180.6273193359375,180.6273193359375,0.0
JAK2,42,random,1,186.2453155517578,180.6273193359375,196.73521423339844,0.34877283788993857
JAK2,42,random,2,188.57797241210935,180.6273193359375,199.25558471679688,0.42680587341971077
JAK2,42,random,3,189.3409423828125,180.6273193359375,200.47206115722656,0.4390897662133951
JAK2,42,random,4,190.02447509765625,180.6273193359375,206.4581298828125,0.363796395187282
JAK2,42,random,5,192.14773559570312,180.6273193359375,206.59552001953125,0.4436355217727511
JAK2,42,random,6,192.15760803222656,180.6273193359375,206.62672424316406,0.44348279268054347
JAK2,42,random,7,192.1887969970703,180.6273193359375,206.77191162109375,0.4422129645409277
JAK2,42,random,8,192.3614044189453,180.6273193359375,206.90684509277344,0.44651053415435
JAK2,42,random,9,192.75762939453125,180.6273193359375,207.62054443359375,0.4493835032571559
JAK2,42,random,10,193.4663543701172,180.6273193359375,207.86488342285156,0.471372366236966
JAK2,43,random,0,190.1666717529297,190.1666717529297,190.1666717529297,0.0
JAK2,43,random,1,191.95083618164065,190.1666717529297,199.384521484375,0.19355538229534774
JAK2,43,random,2,193.1748962402344,190.1666717529297,203.5136260986328,0.2253865870361034
JAK2,43,random,3,193.7280731201172,190.1666717529297,203.88636779785156,0.2595831099702603
JAK2,43,random,4,194.0580139160156,190.1666717529297,204.66879272460938,0.26832917548302593
JAK2,43,random,5,195.3899383544922,190.1666717529297,205.00790405273438,0.35194291794969335
JAK2,43,random,6,195.4073181152344,190.1666717529297,205.92544555664062,0.33255419663874025
JAK2,43,random,7,195.50503540039065,190.1666717529297,205.94100952148438,0.3384207772007211
JAK2,43,random,8,195.5727386474609,190.1666717529297,207.78475952148438,0.30684754018424965
JAK2,43,random,9,195.81002807617188,190.1666717529297,207.84243774414062,0.3192708211937338
JAK2,43,random,10,196.4656219482422,190.1666717529297,208.4510498046875,0.3444990131729931
JAK2,44,random,0,184.96168518066406,184.96168518066406,184.96168518066406,0.0
JAK2,44,random,1,187.41921997070312,184.96168518066406,199.94761657714844,0.1639894595150481
JAK2,44,random,2,189.1875915527344,184.96168518066406,200.8656463623047,0.26571407738021174
JAK2,44,random,3,192.3187561035156,184.96168518066406,202.07644653320312,0.4298669885782588
JAK2,44,random,4,192.38546752929688,184.96168518066406,202.319091796875,0.4277011256796494
JAK2,44,random,5,193.2587738037109,184.96168518066406,206.23057556152344,0.3901044424260933
JAK2,44,random,6,193.44699096679688,184.96168518066406,207.23638916015625,0.38093910446329793
JAK2,44,random,7,193.47003173828125,184.96168518066406,207.2463836669922,0.38180218425827656
JAK2,44,random,8,194.19970703125,184.96168518066406,207.4539337158203,0.41072024596147216
JAK2,44,random,9,194.2722930908203,184.96168518066406,207.480712890625,0.4134551469128416
JAK2,44,random,10,194.43865966796875,184.96168518066406,207.49453735351562,0.4205847717193524
KIT,42,analytic_ehvi,0,169.91256713867188,169.91256713867188,169.91256713867188,0.0
KIT,42,analytic_ehvi,1,192.04771423339844,169.91256713867188,194.794921875,0.8895921358443358
KIT,42,analytic_ehvi,2,194.68655395507807,169.91256713867188,197.64321899414062,0.8933791728202929
KIT,42,analytic_ehvi,3,195.09722900390625,169.91256713867188,197.83729553222656,0.901876699042389
KIT,42,analytic_ehvi,4,198.4079132080078,169.91256713867188,200.8884735107422,0.9199196861929118
KIT,42,analytic_ehvi,5,200.2633514404297,169.91256713867188,202.85110473632812,0.921436909934867
KIT,42,analytic_ehvi,6,200.45477294921875,169.91256713867188,203.0100555419922,0.9227952719059765
KIT,42,analytic_ehvi,7,203.2008209228516,169.91256713867188,204.9955596923828,0.9488430536025816
KIT,42,analytic_ehvi,8,203.3778839111328,169.91256713867188,205.16607666015625,0.9492761777963221
KIT,42,analytic_ehvi,9,203.8303680419922,169.91256713867188,205.23948669433594,0.9601120428821023
KIT,42,analytic_ehvi,10,207.01608276367188,169.91256713867188,207.1690673828125,0.9958937469129381
KIT,43,analytic_ehvi,0,163.43545532226562,163.43545532226562,163.43545532226562,0.0
KIT,43,analytic_ehvi,1,189.416748046875,163.43545532226562,196.5863494873047,0.7837282637163148
KIT,43,analytic_ehvi,2,196.4302520751953,163.43545532226562,200.00477600097656,0.9022534775205113
KIT,43,analytic_ehvi,3,197.22998046875,163.43545532226562,200.35252380371094,0.9154173539935777
KIT,43,analytic_ehvi,4,198.5771942138672,163.43545532226562,200.79763793945312,0.9405697534232254
KIT,43,analytic_ehvi,5,198.86468505859372,163.43545532226562,201.1230010986328,0.940077922467023
KIT,43,analytic_ehvi,6,199.1502990722656,163.43545532226562,201.26560974121094,0.9440840064907059
KIT,43,analytic_ehvi,7,199.27804565429688,163.43545532226562,201.3418426513672,0.9455554289794879
KIT,43,analytic_ehvi,8,200.40347290039065,163.43545532226562,201.4743194580078,0.9718486189862077
KIT,43,analytic_ehvi,9,200.89132690429688,163.43545532226562,201.6778564453125,0.979433050281416
KIT,43,analytic_ehvi,10,201.23838806152344,163.43545532226562,201.9605255126953,0.9812553890855398
KIT,44,analytic_ehvi,0,165.4602813720703,165.4602813720703,165.4602813720703,0.0
KIT,44,analytic_ehvi,1,187.98419189453125,165.4602813720703,193.6705780029297,0.7984287020159131
KIT,44,analytic_ehvi,2,200.8717803955078,165.4602813720703,202.33042907714844,0.960438219740581
KIT,44,analytic_ehvi,3,201.26004028320312,165.4602813720703,202.77723693847656,0.9593429680357082
KIT,44,analytic_ehvi,4,202.78306579589844,165.4602813720703,203.75039672851562,0.9747367976405337
KIT,44,analytic_ehvi,5,203.27853393554688,165.4602813720703,204.15444946289062,0.9773631125680785
KIT,44,analytic_ehvi,6,203.49473571777344,165.4602813720703,204.38771057128906,0.9770605233408646
KIT,44,analytic_ehvi,7,204.42526245117188,165.4602813720703,204.8268280029297,0.9897993198254523
KIT,44,analytic_ehvi,8,204.6100311279297,165.4602813720703,204.9979248046875,0.9901892565393057
KIT,44,analytic_ehvi,9,204.6688537597656,165.4602813720703,205.0497283935547,0.9903793899020009
KIT,44,analytic_ehvi,10,208.68722534179688,165.4602813720703,208.93673706054688,0.9942609921899376
KIT,42,analytic_pomhi,0,169.91256713867188,169.91256713867188,169.91256713867188,0.0
KIT,42,analytic_pomhi,1,192.28358459472656,169.91256713867188,194.794921875,0.8990715586653503
KIT,42,analytic_pomhi,2,197.1221466064453,169.91256713867188,197.64321899414062,0.9812095153618774
KIT,42,analytic_pomhi,3,197.3267974853516,169.91256713867188,197.83729553222656,0.9817187820171315
KIT,42,analytic_pomhi,4,200.1716461181641,169.91256713867188,200.8884735107422,0.9768585498687964
KIT,42,analytic_pomhi,5,200.97503662109372,169.91256713867188,202.85110473632812,0.9430433694977431
KIT,42,analytic_pomhi,6,201.07736206054688,169.91256713867188,203.0100555419922,0.9416060379599249
KIT,42,analytic_pomhi,7,203.4072113037109,169.91256713867188,204.9955596923828,0.9547259719580594
KIT,42,analytic_pomhi,8,203.5825653076172,169.91256713867188,205.16607666015625,0.9550821641864045
KIT,42,analytic_pomhi,9,203.8863677978516,169.91256713867188,205.23948669433594,0.9616972293790785
KIT,42,analytic_pomhi,10,207.07481384277344,169.91256713867188,207.1690673828125,0.9974701450908856
KIT,43,analytic_pomhi,0,163.43545532226562,163.43545532226562,163.43545532226562,0.0
KIT,43,analytic_pomhi,1,189.416748046875,163.43545532226562,196.5863494873047,0.7837282637163148
KIT,43,analytic_pomhi,2,195.9462738037109,163.43545532226562,200.00477600097656,0.8890189338510645
KIT,43,analytic_pomhi,3,196.83270263671875,163.43545532226562,200.35252380371094,0.9046559948615296
KIT,43,analytic_pomhi,4,198.2826232910156,163.43545532226562,200.79763793945312,0.9326855533519993
KIT,43,analytic_pomhi,5,198.640869140625,163.43545532226562,201.1230010986328,0.9341391988553341
KIT,43,analytic_pomhi,6,198.9434509277344,163.43545532226562,201.26560974121094,0.93861619522458
KIT,43,analytic_pomhi,7,199.0418701171875,163.43545532226562,201.3418426513672,0.9393249344968849
KIT,43,analytic_pomhi,8,200.2174530029297,163.43545532226562,201.4743194580078,0.9669583599922179
KIT,43,analytic_pomhi,9,200.70753479003903,163.43545532226562,201.6778564453125,0.9746270729143967
KIT,43,analytic_pomhi,10,201.0122833251953,163.43545532226562,201.9605255126953,0.9753863605487847
KIT,44,analytic_pomhi,0,165.4602813720703,165.4602813720703,165.4602813720703,0.0
KIT,44,analytic_pomhi,1,188.0042266845703,165.4602813720703,193.6705780029297,0.7991388962510615
KIT,44,analytic_pomhi,2,199.73910522460935,165.4602813720703,202.33042907714844,0.9297175624771856
KIT,44,analytic_pomhi,3,200.77719116210935,165.4602813720703,202.77723693847656,0.9464038331635041
KIT,44,analytic_pomhi,4,201.9774627685547,165.4602813720703,203.75039672851562,0.9536973460785747
KIT,44,analytic_pomhi,5,202.5587615966797,165.4602813720703,204.15444946289062,0.9587615409519685
KIT,44,analytic_pomhi,6,202.78387451171875,165.4602813720703,204.38771057128906,0.958799332692576
KIT,44,analytic_pomhi,7,203.71353149414065,165.4602813720703,204.8268280029297,0.9717197314961754
KIT,44,analytic_pomhi,8,203.90126037597656,165.4602813720703,204.9979248046875,0.9722627771030423
KIT,44,analytic_pomhi,9,203.97781372070312,165.4602813720703,205.0497283935547,0.9729242322513407
KIT,44,analytic_pomhi,10,207.9987945556641,165.4602813720703,208.93673706054688,0.9784264266709445
KIT,42,qpmhi_mc_bnn,0,172.8856964111328,172.8856964111328,172.8856964111328,0.0
KIT,42,qpmhi_mc_bnn,1,187.4644927978516,172.8856964111328,190.19322204589844,0.8423385696124206
KIT,42,qpmhi_mc_bnn,2,188.8621063232422,172.8856964111328,194.26321411132812,0.7473463540607154
KIT,42,qpmhi_mc_bnn,3,188.9095458984375,172.8856964111328,195.82688903808594,0.6984749985699786
KIT,42,qpmhi_mc_bnn,4,188.9711761474609,172.8856964111328,196.17100524902344,0.6907995014501707
KIT,42,qpmhi_mc_bnn,5,189.32437133789065,172.8856964111328,197.35462951660156,0.6718182135650138
KIT,42,qpmhi_mc_bnn,6,189.32437133789065,172.8856964111328,197.56961059570312,0.6659671073169386
KIT,42,qpmhi_mc_bnn,7,189.33236694335935,172.8856964111328,197.78659057617188,0.660485138534411
KIT,42,qpmhi_mc_bnn,8,189.56967163085935,172.8856964111328,197.81642150878906,0.6692133964966387
KIT,42,qpmhi_mc_bnn,9,189.6133575439453,172.8856964111328,197.86221313476562,0.6697355487118332
KIT,42,qpmhi_mc_bnn,10,189.6226043701172,172.8856964111328,197.89706420898438,0.669172037861202
KIT,43,qpmhi_mc_bnn,0,174.3249969482422,174.3249969482422,174.3249969482422,0.0
KIT,43,qpmhi_mc_bnn,1,186.01882934570312,174.3249969482422,189.93910217285156,0.748927474821311
KIT,43,qpmhi_mc_bnn,2,186.0854949951172,174.3249969482422,191.91448974609375,0.6686092761191764
KIT,43,qpmhi_mc_bnn,3,186.14505004882807,174.3249969482422,194.3401336669922,0.5905557012514914
KIT,43,qpmhi_mc_bnn,4,186.48403930664065,174.3249969482422,194.56472778320312,0.6007511887161879
KIT,43,qpmhi_mc_bnn,5,186.84228515625,174.3249969482422,194.73829650878906,0.6131927947699443
KIT,43,qpmhi_mc_bnn,6,186.8446044921875,174.3249969482422,195.95803833007812,0.578726186621976
KIT,43,qpmhi_mc_bnn,7,187.7385711669922,174.3249969482422,196.3869171142578,0.6079966801535429
KIT,43,qpmhi_mc_bnn,8,187.8278350830078,174.3249969482422,196.74545288085938,0.6022552875529061
KIT,43,qpmhi_mc_bnn,9,187.85406494140625,174.3249969482422,197.00311279296875,0.5965693131561471
KIT,43,qpmhi_mc_bnn,10,187.92800903320312,174.3249969482422,197.74871826171875,0.580736591889633
KIT,44,qpmhi_mc_bnn,0,173.2569580078125,173.2569580078125,173.2569580078125,0.0
KIT,44,qpmhi_mc_bnn,1,183.09361267089844,173.2569580078125,191.09519958496094,0.5514363408827875
KIT,44,qpmhi_mc_bnn,2,183.22122192382807,173.2569580078125,191.85946655273438,0.5356408729475154
KIT,44,qpmhi_mc_bnn,3,183.8314514160156,173.2569580078125,194.7064971923828,0.4929939667799409
KIT,44,qpmhi_mc_bnn,4,184.21945190429688,173.2569580078125,194.88307189941406,0.5069100232909449
KIT,44,qpmhi_mc_bnn,5,184.9168701171875,173.2569580078125,195.52127075195312,0.5237041108508314
KIT,44,qpmhi_mc_bnn,6,185.54019165039065,173.2569580078125,195.8488006591797,0.543702159763175
KIT,44,qpmhi_mc_bnn,7,186.0908203125,173.2569580078125,197.57791137695312,0.5276874680813954
KIT,44,qpmhi_mc_bnn,8,186.09420776367188,173.2569580078125,197.61717224121094,0.5269760615758131
KIT,44,qpmhi_mc_bnn,9,186.1449737548828,173.2569580078125,197.71548461914062,0.5269334474588157
KIT,44,qpmhi_mc_bnn,10,186.2688446044922,173.2569580078125,197.7466278076172,0.5313214389188482
KIT,42,random,0,172.8856964111328,172.8856964111328,172.8856964111328,0.0
KIT,42,random,1,180.6873016357422,172.8856964111328,190.19322204589844,0.45076375382846706
KIT,42,random,2,184.0208740234375,172.8856964111328,194.26321411132812,0.5208826285852147
KIT,42,random,3,184.02398681640625,172.8856964111328,195.82688903808594,0.48551488086924016
KIT,42,random,4,184.3820037841797,172.8856964111328,196.17100524902344,0.4937150481053403
KIT,42,random,5,185.5406494140625,172.8856964111328,197.35462951660156,0.5171845028298898
KIT,42,random,6,185.55210876464844,172.8856964111328,197.56961059570312,0.5131444007949632
KIT,42,random,7,186.55833435058597,172.8856964111328,197.78659057617188,0.5490822076039977
KIT,42,random,8,187.2784576416016,172.8856964111328,197.81642150878906,0.577310173454275
KIT,42,random,9,187.31280517578125,172.8856964111328,197.86221313476562,0.5776269335026004
KIT,42,random,10,187.31280517578125,172.8856964111328,197.89706420898438,0.5768220627217239
KIT,43,random,0,174.3249969482422,174.3249969482422,174.3249969482422,0.0
KIT,43,random,1,180.1267547607422,174.3249969482422,189.93910217285156,0.3715715840928147
KIT,43,random,2,182.76731872558597,174.3249969482422,191.91448974609375,0.4799639122269035
KIT,43,random,3,184.7383728027344,174.3249969482422,194.3401336669922,0.5202750298846103
KIT,43,random,4,186.2092437744141,174.3249969482422,194.56472778320312,0.5871741538006892
KIT,43,random,5,186.75650024414065,174.3249969482422,194.73829650878906,0.6089903917309399
KIT,43,random,6,186.76040649414065,174.3249969482422,195.95803833007812,0.5748340848799831
KIT,43,random,7,186.7783660888672,174.3249969482422,196.3869171142578,0.5644734931009441
KIT,43,random,8,186.831787109375,174.3249969482422,196.74545288085938,0.5578294303523946
KIT,43,random,9,187.0738983154297,174.3249969482422,197.00311279296875,0.562167573994118
KIT,43,random,10,187.3133850097656,174.3249969482422,197.74871826171875,0.554497207668309
KIT,44,random,0,173.2569580078125,173.2569580078125,173.2569580078125,0.0
KIT,44,random,1,187.10528564453125,173.2569580078125,191.09519958496094,0.7763280689313603
KIT,44,random,2,187.29656982421875,173.2569580078125,191.85946655273438,0.7547160525422144
KIT,44,random,3,187.51007080078125,173.2569580078125,194.7064971923828,0.664495058393688
KIT,44,random,4,189.1044158935547,173.2569580078125,194.88307189941406,0.7327926767229549
KIT,44,random,5,189.70567321777344,173.2569580078125,195.52127075195312,0.7387928564868818
KIT,44,random,6,189.7068023681641,173.2569580078125,195.8488006591797,0.7281320348323203
KIT,44,random,7,189.74658203125,173.2569580078125,197.57791137695312,0.6780007252659831
KIT,44,random,8,189.8105010986328,173.2569580078125,197.61717224121094,0.6795319175857251
KIT,44,random,9,189.81326293945312,173.2569580078125,197.71548461914062,0.6769134214312184
KIT,44,random,10,189.81326293945312,173.2569580078125,197.7466278076172,0.6760525996055964
PARP1,42,analytic_ehvi,0,178.72640991210938,178.72640991210938,178.72640991210938,0.0
PARP1,42,analytic_ehvi,1,208.57192993164065,178.72640991210938,215.4471893310547,0.8127692410617273
PARP1,42,analytic_ehvi,2,217.98524475097656,178.72640991210938,218.7353973388672,0.9812503980695866
PARP1,42,analytic_ehvi,3,219.69993591308597,178.72640991210938,219.93775939941406,0.9942291749897353
PARP1,42,analytic_ehvi,4,220.45225524902344,178.72640991210938,220.59500122070312,0.9965906191916615
PARP1,42,analytic_ehvi,5,220.69757080078125,178.72640991210938,220.84017944335938,0.9966137288548274
PARP1,42,analytic_ehvi,6,221.05316162109372,178.72640991210938,221.1862030029297,0.9968666502554218
PARP1,42,analytic_ehvi,7,222.669921875,178.72640991210938,223.58139038085938,0.979679658839794
PARP1,42,analytic_ehvi,8,223.0224609375,178.72640991210938,223.7423095703125,0.9840090137422962
PARP1,42,analytic_ehvi,9,223.10818481445312,178.72640991210938,223.8248291015625,0.9841093257814906
PARP1,42,analytic_ehvi,10,223.23587036132807,178.72640991210938,223.91311645507812,0.9850122714053955
PARP1,43,analytic_ehvi,0,180.8199462890625,180.8199462890625,180.8199462890625,0.0
PARP1,43,analytic_ehvi,1,199.4492034912109,180.8199462890625,216.8544464111328,0.5169839220480379
PARP1,43,analytic_ehvi,2,213.11138916015625,180.8199462890625,221.15890502929688,0.8005026376371492
PARP1,43,analytic_ehvi,3,217.952880859375,180.8199462890625,223.4732666015625,0.8705754745060329
PARP1,43,analytic_ehvi,4,218.7833404541016,180.8199462890625,223.982177734375,0.8795512394473755
PARP1,43,analytic_ehvi,5,219.3838653564453,180.8199462890625,224.173828125,0.8895147893173403
PARP1,43,analytic_ehvi,6,219.7877349853516,180.8199462890625,224.45953369140625,0.8929458552625145
PARP1,43,analytic_ehvi,7,220.4250640869141,180.8199462890625,224.50975036621094,0.9065071046763218
PARP1,43,analytic_ehvi,8,220.89581298828125,180.8199462890625,224.80841064453125,0.9110540066906524
PARP1,43,analytic_ehvi,9,221.854736328125,180.8199462890625,225.33270263671875,0.9218658516352048
PARP1,43,analytic_ehvi,10,222.9326019287109,180.8199462890625,225.93359375,0.9334792908534484
PARP1,44,analytic_ehvi,0,186.45716857910156,186.45716857910156,186.45716857910156,0.0
PARP1,44,analytic_ehvi,1,207.6085205078125,186.45716857910156,219.29940795898438,0.6440289191018743
PARP1,44,analytic_ehvi,2,216.9879150390625,186.45716857910156,221.01708984375,0.8834148152759547
PARP1,44,analytic_ehvi,3,220.81948852539065,186.45716857910156,222.85227966308594,0.9441465879028513
PARP1,44,analytic_ehvi,4,221.03369140625,186.45716857910156,222.96636962890625,0.947063256190686
PARP1,44,analytic_ehvi,5,222.61788940429688,186.45716857910156,223.50433349609375,0.9760725525480008
PARP1,44,analytic_ehvi,6,223.02993774414065,186.45716857910156,223.88291931152344,0.9772086985380404
PARP1,44,analytic_ehvi,7,223.0840759277344,186.45716857910156,223.9746551513672,0.9762622898013873
PARP1,44,analytic_ehvi,8,223.15220642089844,186.45716857910156,224.02186584472656,0.9768490234946219
PARP1,44,analytic_ehvi,9,226.8240966796875,186.45716857910156,227.57838439941406,0.9816569694091105
PARP1,44,analytic_ehvi,10,227.8434600830078,186.45716857910156,228.44483947753906,0.9856772385401918
PARP1,42,analytic_pomhi,0,178.72640991210938,178.72640991210938,178.72640991210938,0.0
PARP1,42,analytic_pomhi,1,210.2499084472656,178.72640991210938,215.4471893310547,0.8584648537958957
PARP1,42,analytic_pomhi,2,217.46827697753903,178.72640991210938,218.7353973388672,0.9683291069625843
PARP1,42,analytic_pomhi,3,219.1915435791016,178.72640991210938,219.93775939941406,0.9818929535286791
PARP1,42,analytic_pomhi,4,220.0316467285156,178.72640991210938,220.59500122070312,0.986544699150843
PARP1,42,analytic_pomhi,5,220.2886962890625,178.72640991210938,220.84017944335938,0.986904920636761
PARP1,42,analytic_pomhi,6,220.64671325683597,178.72640991210938,221.1862030029297,0.9872941032722471
PARP1,42,analytic_pomhi,7,222.29025268554688,178.72640991210938,223.58139038085938,0.9712152879831923
PARP1,42,analytic_pomhi,8,222.75228881835935,178.72640991210938,223.7423095703125,0.9780073094291087
PARP1,42,analytic_pomhi,9,222.837158203125,178.72640991210938,223.8248291015625,0.9780996559039373
PARP1,42,analytic_pomhi,10,222.99583435058597,178.72640991210938,223.91311645507812,0.9797001778914801
PARP1,43,analytic_pomhi,0,180.8199462890625,180.8199462890625,180.8199462890625,0.0
PARP1,43,analytic_pomhi,1,204.09800720214844,180.8199462890625,216.8544464111328,0.6459937236323324
PARP1,43,analytic_pomhi,2,213.06787109375,180.8199462890625,221.15890502929688,0.7994238277777652
PARP1,43,analytic_pomhi,3,217.61648559570312,180.8199462890625,223.4732666015625,0.8626887435034457
PARP1,43,analytic_pomhi,4,218.5147705078125,180.8199462890625,223.982177734375,0.8733289025269737
PARP1,43,analytic_pomhi,5,219.32247924804688,180.8199462890625,224.173828125,0.8880988582449916
PARP1,43,analytic_pomhi,6,219.6896514892578,180.8199462890625,224.45953369140625,0.8906982745237353
PARP1,43,analytic_pomhi,7,220.36297607421875,180.8199462890625,224.50975036621094,0.9050859947856548
PARP1,43,analytic_pomhi,8,220.83013916015625,180.8199462890625,224.80841064453125,0.9095610282680756
PARP1,43,analytic_pomhi,9,221.37066650390625,180.8199462890625,225.33270263671875,0.9109909954380726
PARP1,43,analytic_pomhi,10,222.0297698974609,180.8199462890625,225.93359375,0.913466898106182
PARP1,44,analytic_pomhi,0,186.45716857910156,186.45716857910156,186.45716857910156,0.0
PARP1,44,analytic_pomhi,1,210.2965087890625,186.45716857910156,219.29940795898438,0.7258743818962445
PARP1,44,analytic_pomhi,2,216.94363403320312,186.45716857910156,221.01708984375,0.8821335332521826
PARP1,44,analytic_pomhi,3,219.87725830078125,186.45716857910156,222.85227966308594,0.9182576650078191
PARP1,44,analytic_pomhi,4,220.33209228515625,186.45716857910156,222.96636962890625,0.9278462067642509
PARP1,44,analytic_pomhi,5,222.1573028564453,186.45716857910156,223.50433349609375,0.9636401154402343
PARP1,44,analytic_pomhi,6,222.72866821289065,186.45716857910156,223.88291931152344,0.9691589059392506
PARP1,44,analytic_pomhi,7,222.8038787841797,186.45716857910156,223.9746551513672,0.9687938485715889
PARP1,44,analytic_pomhi,8,222.88961791992188,186.45716857910156,224.02186584472656,0.9698587235563644
PARP1,44,analytic_pomhi,9,226.5736541748047,186.45716857910156,227.57838439941406,0.9755666216436851
PARP1,44,analytic_pomhi,10,227.5963592529297,186.45716857910156,228.44483947753906,0.9797921578774461
PARP1,42,qpmhi_mc_bnn,0,196.12217712402344,196.12217712402344,196.12217712402344,0.0
PARP1,42,qpmhi_mc_bnn,1,207.24371337890625,196.12217712402344,210.53770446777344,0.771497010805135
PARP1,42,qpmhi_mc_bnn,2,208.123291015625,196.12217712402344,214.09768676757812,0.6676369198747414
PARP1,42,qpmhi_mc_bnn,3,215.6546173095703,196.12217712402344,221.97019958496094,0.7556647791940382
PARP1,42,qpmhi_mc_bnn,4,215.7427520751953,196.12217712402344,223.06886291503906,0.7281257184404336
PARP1,42,qpmhi_mc_bnn,5,220.1297149658203,196.12217712402344,225.27276611328125,0.8235695632305685
PARP1,42,qpmhi_mc_bnn,6,220.2108459472656,196.12217712402344,225.4349365234375,0.821781003112374
PARP1,42,qpmhi_mc_bnn,7,221.09754943847656,196.12217712402344,225.55429077148438,0.8485755597987
PARP1,42,qpmhi_mc_bnn,8,221.3672332763672,196.12217712402344,225.75181579589844,0.8520203851256148
PARP1,42,qpmhi_mc_bnn,9,221.6935272216797,196.12217712402344,225.96546936035156,0.8568541934032446
PARP1,42,qpmhi_mc_bnn,10,222.0736389160156,196.12217712402344,226.33787536621094,0.858873476428833
PARP1,43,qpmhi_mc_bnn,0,197.93902587890625,197.93902587890625,197.93902587890625,0.0
PARP1,43,qpmhi_mc_bnn,1,213.05235290527344,197.93902587890625,220.19912719726562,0.6789424185550418
PARP1,43,qpmhi_mc_bnn,2,214.36654663085935,197.93902587890625,221.2490234375,0.7047414188122352
PARP1,43,qpmhi_mc_bnn,3,214.4879608154297,197.93902587890625,221.56236267089844,0.7005333362615046
PARP1,43,qpmhi_mc_bnn,4,214.57107543945312,197.93902587890625,222.47796630859375,0.6777818956039856
PARP1,43,qpmhi_mc_bnn,5,214.7582244873047,197.93902587890625,222.49549865722656,0.6849191559484582
PARP1,43,qpmhi_mc_bnn,6,215.90252685546875,197.93902587890625,223.19342041015625,0.7113019856537963
PARP1,43,qpmhi_mc_bnn,7,216.3999786376953,197.93902587890625,223.451904296875,0.7235934909558065
PARP1,43,qpmhi_mc_bnn,8,216.41632080078125,197.93902587890625,223.56739807128906,0.7209702896138978
PARP1,43,qpmhi_mc_bnn,9,216.4268341064453,197.93902587890625,223.68328857421875,0.7181331408222972
